Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,Customer_Type,City,Branch,Product,Category,Quantity,Unit_Price,Discount_%,Discount_Amount,Total_Amount,Payment_Method,Order_Type,Rating,Delivery_Minutes
ORD-032907,19-06-2023 09:28,CUST19354,AISHWARYA,24,Female,Walk-in,Tambaram,Nungambakkam,Chocolate Muffin,Food,4,150,10,60,567,Cash,  Take Away  ,,58
ORD-026579,04-11-2025 02:16,CUST6608,Priya,28,Other,Regular,Ambattur,Mylapore,Espresso,Beverage,1,110,0,0,115.5,Wallet,Take Away,4,11
ORD-025803,15-10-2025 08:06,CUST11805,Rohit,51,Other,Regular,Chennai,OMR,Americano,Beverage,1,130,0,0,136.5,Credit Card,Take Away,4,
ORD-029861,22-12-2024 10:35,CUST19708,Ananya,30,Male,New,Chennai,Anna Nagar,Filter Coffee,Beverage,5,90,20,90,378,Wallet,Take Away,0,
ORD-015025,05-02-2024 21:38,CUST1686,Rohit,33,Male,Regular,Ambattur,Velachery,Veg Wrap,Food,2,200,15,60,357,UPI,Delivery,,
ORD-026292,23-09-2024 00:08,CUST11204,Sanjay,43,Male,Walk-in,Chengalpattu,Velachery,Chicken Sandwich,Food,4,260,10,104,982.8,Debit Card,Take Away,4,10
ORD-005294,17-04-2023 22:41,CUST12587,Sneha,63,FEMALE,Regular,Tambaram,Anna Nagar,Veg Wrap,Food,1,200,20,40,168,Cash,Delivery,,65
ORD-011517,11/18/2025 15:12,CUST9493,Rahul,40,Female,Walk-in,Chennai,Triplicane,COLD COFFEE,Beverage,2,190,5,19,379.05,Debit Card,Delivery,5,
ORD-012294,21-04-2025 19:44,CUST16215,Ananya,45,Female,Walk-in,,Adyar,Iced Latte,Beverage,5,180,5,45,897.75,Debit Card,Dine In,5,
ORD-006116,04-06-2023 18:00,CUST19929,Nisha,49,Male,Regular,Chengalpattu,velachery,Caramel Macchiato,Beverage,1,230,20,46,193.2,Cash,Delivery,5,
ORD-044510,22-02-2024 07:03,CUST14987,Aishwarya,36,Other,New,Chennai,Anna Nagar,Green Tea,Beverage,1,100,5,5,99.75,UPI,Delivery,1,41
ORD-014387,05-07-2025 23:39,CUST6414,Monish,48,Male,Member,Tambaram,Triplicane,Brownie,Food,5,150,10,75,708.75,Debit Card,  Take Away  ,4,
ORD-012745,09-02-2023 04:53,CUST11926,Priya,48,Other,New,Ambattur,Nungambakkam,Iced Latte,Beverage,1,180,10,18,170.1,UPI,Delivery,5,27
ORD-023216,23-10-2023 09:28,CUST16428,Nisha,33,Female,Regular,Kanchipuram,Triplicane,Hazelnut Coffee,Beverage,1,220,10,22,207.9,Debit Card,Take Away,4,
ORD-025916,23-09-2023 13:00,CUST24927,Keerthi,52,Other,walk-in,Ambattur,Mylapore,Mocha,Beverage,1,210,20,42,176.4,Credit Card,Delivery,,
ORD-009271,01/20/2025 20:50,CUST9909,Keerthi,43,Other,Regular,Chennai,T Nagar,Veg Wrap,Food,1,200,0,0,210,Cash,Delivery,2,
ORD-036891,08-05-2024 00:09,CUST10697,Aishwarya,19,Other,Regular,Tambaram,Adyar,Blueberry Muffin,Food,3,140,20,84,352.8,Debit Card,Take Away,4,45
ORD-017429,08-10-2023 17:22,CUST11523,Meena,45,Other,Member,Chengalpattu,Porur,Chicken Sandwich,Food,4,260,0,0,1092,Debit Card,Delivery,5,
ORD-021923,10-01-2025 05:49,CUST24801,Priya,53,Male,Walk-in,Tambaram,Triplicane,Hazelnut Coffee,Beverage,1,220,10,22,207.9,Credit Card,Delivery,5,
ORD-042448,27-06-2025 13:08,CUST10432,Meena,48,Female,Member,Chengalpattu,Porur,Chocolate Muffin,Food,2,150,15,45,267.75,Credit Card,Delivery,4,
ORD-043759,01/18/2023 04:12,CUST9187,Keerthi,51,other,Walk-in,Tambaram,Mylapore,Mocha,Beverage,3,210,10,63,595.35,Cash,Delivery,5,
ORD-030785,24-01-2025 21:26,CUST22812,Keerthi,38,Male,New,Tambaram,Mylapore,Iced Latte,Beverage,3,180,0,0,567,Credit Card,Delivery,5,
ORD-004246,14-09-2023 12:08,CUST21213,Priya,20,Other,New,Tambaram,Porur,Masala Tea,Beverage,4,90,0,0,378,Cash,Delivery,1,
ORD-040246,09/13/2024 22:30,CUST15804,Monish,7,Female,New,Chennai,Besant Nagar,French Fries,Food,1,160,20,32,134.4,UPI,Take Away,4,
ORD-019591,12-09-2024 00:30,CUST24575,Harish,21,female,New,Chengalpattu,Triplicane,Caramel Macchiato,Beverage,2,230,35,161,313.95,Credit Card,Take Away,4,45
ORD-025631,03-10-2023 07:02,CUST22996,Divya,25,Female,New,Tambaram,Nungambakkam,Latte,Beverage,4,170,20,136,571.2,Debit Card,Dine In,5,
ORD-006683,10-11-2024 06:30,CUST22232,rahul,21,Male,Member,Chennai,Besant Nagar,Espresso,Beverage,2,110,0,0,231,Wallet,Take Away,5,61
ORD-021495,05-09-2025 03:10,CUST16939,Nisha,33,Other,Walk-in,chennai,Porur,espresso,Beverage,1,110,15,16.5,98.17,UPI,Take Away,,
ORD-017888,30-09-2024 19:32,CUST10719,Vignesh,45,Female,Walk-in,Chengalpattu,Besant Nagar,Caramel Macchiato,Beverage,1,230,5,11.5,229.43,Debit Card,Take Away,5,13
ORD-010770,08-02-2023 15:11,CUST24139,Divya,55,Male,Member,Chengalpattu,OMR,Latte,Beverage,2,170,20,68,285.6,UPI,Dine In,2,
ORD-041234,28-05-2024 12:05,CUST7584,Nisha,60,Other,New,Kanchipuram,OMR,Filter Coffee,Beverage,2,90,0,0,189,Debit Card,Delivery,4,
ORD-023811,18-03-2025 23:26,CUST23872,Sneha,50,Female,Walk-in,Tambaram,Velachery,French Fries,Food,1,160,10,16,151.2,UPI,Dine In,4,
ORD-024813,02-07-2025 10:52,CUST11542,Arun,37,Female,Regular,Ambattur,T Nagar,Hazelnut Coffee,Beverage,1,220,10,22,207.9,Cash,Take Away,,
ORD-014107,04/28/2023 08:12,CUST14378,Keerthi,40,other,Regular,Chengalpattu,Porur,Veg Wrap,Food,2,200,10,40,378,Cash,Delivery,4,
ORD-028508,12-02-2024 13:30,CUST24698,Harish,58,Female,Walk-in,Kanchipuram,T Nagar,Veg Wrap,Food,3,200,0,0,630,Cash,Dine In,4,64
ORD-045367,03-07-2025 09:59,CUST1516,Divya,21,Male,Walk-in,Ambattur,Mylapore,Masala Tea,Beverage,1,90,0,0,94.5,UPI,Delivery,5,
ORD-040999,27-01-2024 03:44,CUST5039,Arun,64,Other,Regular,Kanchipuram,Nungambakkam,Chocolate Muffin,Food,2,150,15,45,267.75,Debit Card,Delivery,3,
ORD-021439,03/13/2025 21:50,CUST7083,Harish,64,Male,Member,Chennai,Triplicane,Cold Coffee,Beverage,3,190,0,0,598.5,Wallet,Delivery,4,
ORD-012103,24-06-2025 12:05,CUST9356,Nisha,35,Male,Member,Kanchipuram,Velachery,Blueberry Muffin,Food,1,140,34,47.6,97.02,Wallet,Take Away,5,
ORD-017835,04/20/2024 17:17,CUST13368,Karthik,22,Female,Member,Tambaram,Adyar,Chicken Sandwich,Food,1,260,10,26,245.7,Wallet,Delivery,5,
ORD-034234,06-08-2024 09:53,CUST15767,Harish,28,Female,Walk-in,TAMBARAM,Anna Nagar,Mocha,Beverage,1,210,0,0,220.5,  UPI  ,Take Away,,
ORD-047751,29-01-2025 13:31,CUST16098,Harish,49,Other,Member,Kanchipuram,T Nagar,Cold Coffee,Beverage,2,190,10,38,359.1,Wallet,Delivery,3,
ORD-007952,11-10-2024 05:35,CUST19177,Aishwarya,44,  Other  ,New,Chengalpattu,Triplicane,Green Tea,Beverage,2,100,10,20,189,Debit Card,Delivery,4,56
ORD-002668,08/26/2024 17:16,CUST13786,Arun,44,Other,New,Tambaram,Velachery,Filter Coffee,Beverage,2,90,10,18,170.1,Credit Card,Take Away,4,30
ORD-040840,13-07-2023 02:02,CUST10968,Karthik,50,Female,Walk-in,Ambattur,Adyar,Chocolate Muffin,Food,-1,150,5,7.5,149.62,Debit Card,Take Away,4,
ORD-025121,12-04-2025 08:18,CUST2035,Rohit,52,Male,Regular,Chennai,Mylapore,Brownie,Food,1,150,0,0,157.5,Wallet,Take Away,3,19
ORD-034504,20-12-2024 20:28,CUST24808,Priya,47,,New,Ambattur,Anna Nagar,FRENCH FRIES,Food,1,160,0,0,168,Debit Card,Dine In,5,58
ORD-026373,01/18/2025 11:36,CUST8916,Rahul,26,Other,Walk-in,Kanchipuram,Mylapore,Americanoo,Beverage,1,130,5,6.5,129.68,Debit Card,Take Away,4,
ORD-027496,08/18/2024 11:46,CUST11078,Monish,45,Other,New,Chengalpattu,Besant Nagar,Blueberry Muffin,Food,1,140,15,21,124.95,  Wallet  ,Delivery,3,39
ORD-005382,06/30/2024 02:34,CUST6039,Harish,30,Male,Member,Ambattur,Porur,Americano,Beverage,1,130,10,13,122.85,Credit Card,Take Away,3,
ORD-020289,07/22/2023 13:29,CUST10498,priya,35,Male,Walk-in,Ambattur,Nungambakkam,Brownie,Food,2,150,15,45,267.75,,Take Away,,58
ORD-016804,10-10-2025 01:19,CUST4218,Keerthi,54,Male,Walk-in,Chengalpattu,Anna Nagar,Caramel Macchiato,Beverage,3,230,0,0,724.5,Wallet,Dine In,5,
ORD-024276,13-09-2025 00:57,CUST16748,Vignesh,32,Other,New,Chengalpattu,Nungambakkam,Americano,Beverage,1,130,15,19.5,116.03,Wallet,Dine In,5,56
ORD-006498,30-10-2025 07:55,CUST17364,Sanjay,22,Female,Member,Chengalpattu,  Velachery  ,Veg Wrap,Food,1,200,20,40,168,Credit Card,Take Away,4,11
ORD-008330,02-02-2025 00:02,CUST6007,Arun,32,Other,Walk-in,Tambaram,Triplicane,Blueberry Muffin,  Food  ,1,140,0,0,147,Credit Card,Take Away,,62
ORD-016057,13-01-2023 01:40,CUST14298,Divya,44,Male,Walk-in,Kanchipuram,Besant Nagar,Cheese Sandwich,Food,1,220,10,22,207.9,Credit Card,Take Away,,
ORD-000626,13-09-2023 17:37,CUST1681,Meena,56,Female,Walk-in,Kanchipuram,Nungambakkam,Espresso,Beverage,3,110,20,66,277.2,Wallet,Dine In,3,33
ORD-040634,11-07-2025 03:30,CUST7020,Meena,53,  Female  ,Member,Chennai,Besant Nagar,Mocha,Beverage,1,210,15,31.5,187.43,Credit Card,Dine In,,
ORD-011778,09-09-2023 06:15,CUST22588,Priya,59,Male,Walk-in,Ambattur,Triplicane,Filter Coffee,Beverage,2,90,0,0,189,,Dine In,,
ORD-045406,08-10-2024 16:00,CUST11871,Rohit,45,Other,Regular,Kanchipuram,Triplicane,Chocolate Muffin,Food,1,150,40,60,94.5,Cash,Dine In,5,
ORD-003652,03-03-2024 23:18,CUST7403,Divya,37,Male,Regular,Ambattur,Adyar,Chocolate Muffin,Food,1,150,0,0,157.5,Cash,Take Away,3,
ORD-044508,06-08-2025 03:46,CUST17898,Divya,31,OTHER,Regular,Tambaram,Velachery,Iced Latte,Beverage,2,180,0,0,378,Upi,Dine In,3,
ORD-021059,15-06-2023 08:22,CUST6443,Arun,28,Other,Walk-in,Chennai,Porur,Brownie,Food,1,150,20,30,126,Cash,Delivery,5,
ORD-014251,25-08-2023 13:10,CUST24019,Rohit,39,Female,MEMBER,Tambaram,Mylapore,Chicken Sandwich,Food,2,260,0,0,546,Cash,Delivery,5,
ORD-009373,02/14/2023 06:06,CUST11491,Karthik,48,Male,Walk-in,Ambattur,Adyar,Caramel Macchiato,Beverage,3,230,0,0,724.5,Debit Card,Take Away,2,
ORD-043372,08-07-2025 09:34,CUST23649,Nisha,47,Other,Regular,Chengalpattu,Nungambakkam,Blueberry Muffin,Food,2,140,10,28,264.6,UPI,Delivery,5,
ORD-011630,10/13/2023 04:28,CUST1334,,37,Male,Walk-in,Ambattur,Velachery,Veg Wrap,Food,3,200,0,0,630,wallet,Dine In,,
ORD-000268,17-09-2023 05:06,CUST18839,Karthik,62,Other,member,Kanchipuram,TRIPLICANE,Chicken Sandwich,Food,2,260,10,52,491.4,  UPI  ,Delivery,5,27
ORD-020187,13-01-2024 14:00,CUST14099,Priya,47,,New,Kanchipuram,MYLAPORE,Mocha,Beverage,2,210,15,63,374.85,UPI,  Take Away  ,,
ORD-039645,01-09-2025 21:01,CUST18078,Ananya,29,Female,New,Chengalpattu,T Nagar,Chicken Sandwich,Food,4,260,0,0,1092,Wallet,Delivery,5,26
ORD-010087,06-10-2024 08:58,CUST13061,Rahul,29,Female,Regular,Chennai,Besant Nagar,Chicken Sandwich,Food,1,260,0,0,273,Wallet,Delivery,,
ORD-041491,19-09-2024 21:25,CUST6893,Divya,44,Male,Member,Ambattur,Adyar,Iced Latte,Beverage,1,180,10,18,170.1,UPI,Dine In,5,
ORD-041931,01-12-2023 17:51,CUST9154,Rohit,22,Male,New,Kanchipuram,Nungambakkam,Mocha,Beverage,2,210,0,0,441,Credit Card,Delivery,5,68
ORD-014537,01-09-2024 12:59,CUST10681,Rohit,58,Male,New,Chennai,Anna Nagar,Caramel Macchiato,beverage,2,230,10,46,434.7,Debit Card,Delivery,4,29
ORD-046312,23-04-2024 18:34,CUST20065,Sanjay,31,Other,New,Ambattur,Nungambakkam,Cheese Sandwich,Food,1,220,10,22,207.9,Debit Card,Dine In,5,30
ORD-002474,30-11-2024 16:34,CUST14841,Sanjay,48,Male,Member,Ambattur,Porur,Cappuccino,Beverage,1,160,0,0,168,Cash,Delivery,5,
ORD-007109,16-09-2024 06:31,CUST17053,Karthik,45,Male,Walk-in,Chennai,T Nagar,Cold Coffee,Beverage,1,190,0,0,199.5,Credit Card,Take Away,4,47
ORD-034180,27-12-2023 17:01,CUST12740,Ananya,43,Male,Walk-in,Tambaram,T Nagar,Chicken Sandwich,Food,3,260,0,0,819,Wallet,Delivery,5,39
ORD-043484,10-09-2025 08:42,CUST21134,Rahul,34,Female,Member,Kanchipuram,OMR,Blueberry Muffin,Food,1,140,10,14,132.3,Cash,Dine In,5,
ORD-025367,09/30/2025 15:48,CUST1066,Sneha,35,Female,New,  Chennai  ,Nungambakkam,Veg Wrap,food,2,200,10,40,378,Credit Card,Delivery,1,
ORD-006450,07-09-2025 05:35,CUST10982,Keerthi,57,Male,Member,Ambattur,T Nagar,Americano,Beverage,4,130,10,52,491.4,Debit Card,Take Away,,
ORD-024951,07-08-2023 06:42,CUST3465,Priya,59,Male,Walk-in,Ambattur,Velachery,Chicken Sandwich,Food,1,260,0,0,273,UPI,Delivery,5,45
ORD-017840,03-11-2024 01:23,CUST3954,  Sneha  ,55,Male,Regular,Ambattur,Nungambakkam,Green Tea,Beverage,2,100,0,0,210,Credit Card,Dine In,5,40
ORD-001057,25-02-2024 22:33,CUST23313,Vignesh,45,Other,Regular,Ambattur,Besant Nagar,French Fry,Food,1,160,0,0,168,,  Dine In  ,3,
ORD-019363,04/13/2024 12:16,CUST5808,Meena,,Male,Walk-in,Chennai,Anna Nagar,Americano,Beverage,2,130,20,52,218.4,Credit Card,Take Away,3,
ORD-039986,31-12-2024 03:16,CUST7031,Karthik,53,Female,Regular,Ambattur,Anna Nagar,Caramel Macchiato,Beverage,2,230,0,0,483,UPI,Dine In,3,
ORD-000898,05-08-2024 12:46,CUST22054,Sneha,51,Male,Walk-in,TAMBARAM,Besant Nagar,Espresso,Beverage,1,110,10,11,103.95,Credit Card,Dine In,5,15
ORD-027712,05-06-2024 14:44,CUST5806,,42,Female,Member,Tambaram,Mylapore,Blueberry Muffin,Food,2,140,0,0,294,CC,Take Away,5,53
ORD-036592,26-11-2024 18:38,CUST15375,Meena,25,Female,New,Chengalpattu,T Nagar,Cappuccino,Beverage,1,160,5,8,159.6,Credit Card,Take Away,2,
ORD-022102,11/18/2025 03:52,CUST18242,Keerthi,59,Male,Member,  Tambaram  ,OMR,Hazelnut Coffee,Beverage,1,220,0,0,231,Paytm,Take Away,4,
ORD-029260,14-08-2025 04:52,CUST2079,Harish,21,Female,Member,Kanchipuram,OMR,Americano,Beverage,1,130,0,0,136.5,upi,DELIVERY,1,
ORD-042272,10/21/2025 07:03,CUST16997,Divya,51,Male,New,Kanchipuram,Adyar,Cheese Sandwich,Food,3,220,20,132,554.4,Credit Card,Dine In,5,
ORD-045395,19-05-2023 02:36,CUST15811,Nisha,53,other,New,Ambattur,Adyar,Espresso,Beverage,2,110,5,11,219.45,Wallet,Delivery,5,59
ORD-024142,18-12-2025 03:25,CUST12090,Sneha,32,Male,New,Ambattur,Mylapore,Blueberry Muffin,Food,1,140,0,0,147,UPI,Delivery,2,16
ORD-014153,20-02-2024 02:16,CUST4985,Aishwarya,38,Female,Walk-in,Ambattur,Mylapore,Chocolate Muffin,  Food  ,1,150,5,7.5,149.62,UPI,Take Away,2,
ORD-016556,14-07-2023 09:46,CUST19118,Sneha,55,Male,Member,Chengalpattu,Nungambakkam,Cheese Sandwich,Food,1,220,15,33,196.35,,Dine In,3,11
ORD-038963,10-09-2025 06:03,CUST24138,Vignesh,37,Other,Member,Tambaram,OMR,French Fries,Food,1,160,0,0,168,Credit Card,Take Away,,
ORD-023327,04-03-2023 15:17,CUST21840,Sanjay,27,Male,Member,Chengalpattu,Porur,Chicken Sandwich,Food,1,260,10,26,245.7,Debit Card,Take Away,5,
ORD-048555,03-11-2023 02:47,CUST15409,Karthik,53,Female,Walk-in,Chengalpattu,Nungambakkam,Caramel Macchiato,Beverage,2,230,0,0,483,Credit Card,Delivery,4,
ORD-020886,04-10-2024 02:14,CUST24637,Keerthi,54,FEMALE,New,Kanchipuram,T Nagar,Chicken Sandwich,  Food  ,2,260,20,104,436.8,Credit Card,Dine In,4,46
ORD-023453,06/28/2023 15:56,CUST13981,Rohit,36,female,Member,Chennai,Nungambakkam,Blueberry Muffin,Food,1,140,5,7,139.65,Credit Card,Take Away,4,
ORD-032690,12-04-2025 12:46,CUST23820,Monish,30,Female,New,Chengalpattu,Adyar,Blueberry Muffin,Food,1,140,0,0,147,Debit Card,Take Away,,22
ORD-032131,08-10-2025 06:38,CUST1656,Aishwarya,58,Other,New,Kanchipuram,Porur,Iced Latte,Beverage,1,180,20,36,151.2,wallet,Take Away,2,
ORD-013680,14-02-2024 03:34,CUST6910,Meena,55,Female,Walk-in,Tambaram,Velachery,Hazelnut Coffee,  Beverage  ,1,220,0,0,231,Cash,Dine In,5,
ORD-015156,09-09-2025 21:07,CUST15013,Divya,24,  Male  ,New,Chengalpattu,Velachery,Veg Wrap,Food,1,200,0,0,210,UPI,Take Away,,
ORD-042079,12-01-2024 17:33,CUST3242,Divya,29,Female,Member,Ambattur,Triplicane,Cheese Sandwich,Food,2,220,0,0,462,Wallet,Dine In,5,44
ORD-038960,10-06-2023 19:22,CUST21620,Harish,29,Other,Regular,Kanchipuram,Anna Nagar,Espresso,Beverage,1,110,10,11,103.95,Wallet,Dine In,3,
ORD-045737,16-08-2023 13:22,CUST3016,Priya,35,Male,Member,Chengalpattu,Mylapore,Americano,Beverage,1,130,20,26,109.2,UPI,Dine In,,29
ORD-029429,17-04-2023 13:27,CUST13794,Arun,48,Male,Walk-in,Ambattur,  OMR  ,croissant,Food,4,130,15,78,464.1,Credit Card,Take Away,,
ORD-005301,03-09-2023 23:38,CUST6906,Harish,22,Female,New,Kanchipuram,Besant Nagar,Blueberry Muffin,Food,2,140,46,128.8,158.76,Debit Card,Dine In,5,
ORD-023141,21-07-2025 21:45,CUST12096,Keerthi,54,Other,Walk-in,Chengalpattu,Triplicane,Blueberry Muffin,Food,3,140,15,63,374.85,UPI,Take Away,3,
ORD-019666,06-10-2024 07:19,CUST19865,Rahul,-2,Other,Member,Ambattur,Triplicane,Cappuccino,Beverage,1,160,5,8,159.6,Cash,Delivery,4,
ORD-024286,10-07-2023 08:24,CUST14752,Rahul,20,Female,Member,Chengalpattu,Anna Nagar,Cheese Sandwich,Food,1,220,10,22,207.9,Credit Card,Dine In,3,14
ORD-047274,04-10-2024 08:56,CUST20319,Priya,25,,New,Kanchipuram,T Nagar,Hazelnut Coffee,Beverage,1,220,20,44,184.8,Wallet,Delivery,5,39
ORD-001656,30-03-2024 15:55,CUST3360,Keerthi,25,Other,Regular,Ambattur,Porur,Chicken Sandwich,Food,3,260,10,78,737.1,UPI,Dine In,4,
ORD-008438,12-09-2023 06:59,CUST16984,Priya,40,Female,Member,Ambattur,T Nagar,Mocha,Beverage,1,210,15,31.5,187.43,Wallet,Take Away,5,
ORD-045565,07-02-2024 06:23,CUST21956,Vignesh,18,Other,Member,Tambaram,Besant Nagar,Espresso,Beverage,3,110,0,0,346.5,Debit Card,Dine In,4,34
ORD-012048,27-01-2024 04:18,CUST3555,Nisha,63,Other,  Regular  ,Chengalpattu,Nungambakkam,Chocolate Muffin,Food,1,150,5,7.5,149.62,Wallet,Take Away,4,
ORD-042581,11-02-2023 07:26,CUST22203,Nisha,64,Female,Regular,Tambaram,Velachery,chicken sandwich,Food,1,260,5,13,259.35,Debit Card,Dine In,3,
ORD-048812,24-08-2023 16:19,CUST10668,Meena,58,Female,Regular,Chengalpattu,porur,Chicken Sandwich,Food,1,260,0,0,273,Debit Card,Dine In,5,
ORD-039434,02-06-2024 17:34,CUST10517,Arun,32,Other,Member,Kanchipuram,Besant Nagar,Veg Wrap,Food,3,200,10,60,567,Debit Card,Delivery,5,
ORD-047107,24-10-2025 15:07,CUST11722,Nisha,22,Female,Walk-in,Chennai,Triplicane,Mocha,Beverage,9,210,10,21,198.45,Wallet,Delivery,,17
ORD-046399,31-05-2023 19:13,CUST12345,,22,Other,Member,Tambaram,Nungambakkam,Filter Coffee,Beverage,2,90,5,9,179.55,Wallet,Take Away,4,
ORD-002521,17-04-2024 17:59,CUST14152,Monish,40,Other,  Walk-in  ,Chengalpattu,Anna Nagar,Brownie,Food,2,150,0,0,315,Debit Card,Dine In,,
ORD-019459,27-07-2024 17:07,CUST3922,Ananya,57,Female,Member,Chengalpattu,Besant Nagar,Latte,Beverage,1,170,20,34,142.8,Wallet,Dine In,3,
ORD-026454,25-05-2024 16:18,CUST9412,Harish,33,Female,Regular,Tambaram,Anna Nagar,Cappuccino,Beverage,2,160,0,0,336,Debit Card,Take Away,3,
ORD-020525,04-02-2024 13:20,CUST8180,Vignesh,57,Male,Walk-in,Kanchipuram,T Nagar,Croissant,Food,2,130,0,0,273,Wallet,Take Away,5,51
ORD-012281,20-07-2025 03:11,CUST23096,Harish,30,Other,Regular,Tambaram,Triplicane,Cappuccino,Beverage,1,160,5,8,159.6,UPI,Dine In,5,
ORD-021798,30-09-2023 10:16,CUST1714,Vignesh,60,Other,New,Ambattur,Mylapore,Chicken Sandwich,Food,2,260,0,0,546,Debit Card,Take Away,3,
ORD-020081,08/27/2023 18:14,CUST4204,Aishwarya,33,Female,Regular,Kanchipuram,Velachery,Filter Coffee,Beverage,2,90,20,36,151.2,Wallet,Dine In,4,
ORD-021491,03-02-2025 07:08,CUST22896,Sanjay,57,Female,Member,Chennai,Porur,Veg Wrap,Food,1,200,10,20,189,Credit Card,Take Away,5,28
ORD-042822,02-08-2025 00:06,CUST17895,Nisha,57,Male,Regular,Chengalpattu,Nungambakkam,americano,Beverage,1,130,0,0,136.5,UPI,  Dine In  ,5,
ORD-001193,26-04-2025 01:54,CUST9919,Nisha,55,Female,  New  ,Chennai,Mylapore,VEG WRAP,Food,1,200,0,0,210,Debit Card,Delivery,3,
ORD-001461,20-08-2025 13:06,CUST24263,Sneha,25,Female,Regular,Chennai,Nungambakkam,Chocolate Muffin,Food,3,150,10,45,425.25,UPI,Dine In,5,
ORD-027385,04-12-2025 10:46,CUST15510,  Priya  ,49,Other,Regular,Tambaram,Velachery,Filter Coffee,Beverage,1,90,10,9,85.05,Wallet,Take Away,4,
ORD-037551,04-12-2023 03:13,CUST14268,Sneha,24,Male,Regular,Ambattur,Mylapore,Brownie,Food,3,150,15,₹ 67.50,401.62,UPI,Dine In,,
ORD-027641,13-09-2023 17:00,CUST16531,Aishwarya,64,Female,Walk-in,Ambattur,Porur,Cappuccino,Beverage,1,160,10,16,151.2,Cash,Dine In,,
ORD-028658,12-11-2024 18:38,CUST14932,Ananya,42,Other,  Member  ,Kanchipuram,Velachery,Cold Coffee,Beverage,2,190,10,38,359.1,Debit Card,Take Away,5,
ORD-043251,05-12-2025 16:58,CUST16650,Arun,49,Female,Member,Chennai,Mylapore,Hazelnut Coffee,Beverage,2,220,10,44,415.8,Debit Card,Delivery,4,
ORD-034021,09/24/2023 16:06,CUST6682,Divya,59,Male,REGULAR,Tambaram,Porur,Espresso,beverage,1,110,10,11,103.95,Debit Card,Dine In,5,
ORD-001173,18-08-2024 14:02,CUST17761,Nisha,21,Male,Walk-in,Tambaram,Velachery,Americanoo,Beverage,2,130,0,0,273,Debit Card,Dine In,5,
ORD-015372,19-06-2023 12:43,CUST5552,Rahul,42,Female,Regular,  Chennai  ,Anna Nagar,Filter Coffee,Beverage,1,90,15,13.5,80.33,,Delivery,3,
ORD-020246,29-07-2024 03:21,CUST4796,Ananya,35,Female,New,Ambattur,Velachery,Chocolate Muffin,Food,1,150,0,0,157.5,Debit Card,Delivery,5,
ORD-032004,15-11-2023 04:57,CUST19854,Meena,45,Female,Regular,Chengalpattu,Mylapore,Filter Coffee,Beverage,1,90,15,13.5,80.33,Debit Card,Delivery,4,
ORD-039177,02-11-2023 15:56,CUST23346,Divya,58,Female,New,Tambaram,OMR,Chicken Sandwich,Food,1,260,15,39,232.05,Credit Card,Dine In,,
ORD-003931,18-06-2025 23:51,CUST7748,Vignesh,39,Female,Regular,Ambattur,Anna Nagar,Brownie,food,1,150,15,22.5,133.88,Debit Card,Dine In,2,52
ORD-005484,11-02-2024 01:34,CUST15285,Sanjay,56,Other,Walk-in,Tambaram,Velachery,latte,Beverage,1,170,10,17,160.65,Cash,Delivery,6,
ORD-034407,27-03-2025 14:53,CUST5913,Sneha,62,Female,Member,Ambattur,Nungambakkam,Espresso,Beverage,1,110,20,22,92.4,UPI,Delivery,5,
ORD-009337,20-08-2024 22:34,CUST8471,Arun,41,Other,new,Tambaram,Triplicane,Brownie,Food,1,150,10,15,141.75,Cash,  Take Away  ,5,57
ORD-005093,28-05-2023 21:25,CUST3537,Sanjay,21,Other,Regular,Tambaram,Anna Nagar,Americano,Beverage,1,130,15,19.5,116.03,Credit Card,Delivery,3,
ORD-013122,21-07-2024 04:27,CUST10426,Karthik,51,Male,Walk-in,Kanchipuram,Porur,  Blueberry Muffin  ,Food,1,140,20,28,117.6,Debit Card,Take Away,4,
ORD-019951,17-10-2023 05:40,CUST3154,Karthik,46,Female,Member,Tambaram,Porur,Veg Wrap,Food,1,200,0,0,210,Credit Card,Take Away,,
ORD-035144,24-11-2023 07:57,CUST4698,Rohit,49,Other,Member,Chengalpattu,Anna Nagar,Mocha,Beverage,1,210,15,31.5,187.43,Cash,Dine In,5,
ORD-003944,07-07-2023 15:48,CUST12147,Sanjay,40,Other,Regular,Ambattur,Triplicane,Latte,Beverage,2,170,0,0,357,UPI,Delivery,5,
ORD-039284,09-03-2023 17:48,CUST18391,Karthik,40,Male,Walk-in,Tambaram,T Nagar,Espresso,Beverage,1,110,10,11,103.95,Cash,Take Away,4,26
ORD-010735,09-11-2024 02:34,CUST3108,Karthik,38,Other,walk-in,Chennai,Besant Nagar,Iced Latte,Beverage,1,180,20,36,151.2,Cash,Take Away,4,
ORD-022391,09-11-2023 15:54,CUST22406,Nisha,34,  Other  ,New,Kanchipuram,Besant Nagar,caramel macchiato,Beverage,1,230,10,23,217.35,Debit Card,Delivery,,
ORD-042587,24-05-2023 20:49,CUST7093,Vignesh,20,Female,Walk-in,Chengalpattu,Velachery,  Cheese Sandwich  ,Food,3,220,0,0,693,Credit Card,Take Away,5,19
